TECH;CLASS;PRECISION;RECALL;F1
Neville;http://www.aktors.org/ontology/portal#has-title;1.0;0.1111111111111111;0.19999999999999998
Neville;http://edubase.rkbexplorer.com/id/SCHNAME;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/transType;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/support#has-pretty-name;1.0;0.1111111111111111;0.19999999999999998
Neville;http://schema.org/phone;1.0;0.047619047619047616;0.0909090909090909
Neville;http://xmlns.com/foaf/0.1/page;1.0;1.0;1.0
Neville;http://edubase.rkbexplorer.com/id/TOWN;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#year-of;1.0;0.024390243902439025;0.047619047619047616
Neville;http://schema.org/cfdaNumber;1.0;0.047619047619047616;0.0909090909090909
Neville;http://purl.org/NET/c4dm/timeline.owl#start;0.25;0.09090909090909091;0.13333333333333333
Neville;http://tdg.org/vocabularies/dblp_src#publishedIn;1.0;0.5714285714285714;0.7272727272727273
Neville;http://schema.org/dunsNumber;1.0;0.047619047619047616;0.0909090909090909
Neville;http://tdg.org/vocabularies/dblp_src#title;1.0;0.5714285714285714;0.7272727272727273
Neville;http://purl.org/dc/terms/title;1.0;0.005847953216374269;0.011627906976744186
Neville;http://xmlns.com/foaf/0.1/givenName;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-ISBN-number;1.0;0.1111111111111111;0.19999999999999998
Neville;http://xmlns.com/foaf/0.1/homepage;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/support#year-of;1.0;0.1111111111111111;0.19999999999999998
Neville;http://schema.org/awardAgencyCode;1.0;0.047619047619047616;0.0909090909090909
Neville;http://tdg.org/vocabularies/dblp_src#date;1.0;0.5714285714285714;0.7272727272727273
Neville;http://schema.org/name;1.0;0.024390243902439025;0.047619047619047616
Neville;http://www.okkam.org/ontology/restaurant2.owl#city;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#full-name;1.0;0.07692307692307693;0.14285714285714288
Neville;http://www.geonames.org/ontology#name;1.0;0.6190476190476191;0.7647058823529412
Neville;http://edubase.rkbexplorer.com/id/TELNUM;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-grant-reference;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.okkam.org/ontology_restaurant2.owl#phone_number;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#day-of;0.03919694072657744;1.0;0.07543698252069916
Neville;http://telegraphis.net/ontology/geography/geography#capital;1.0;0.7619047619047619;0.8648648648648648
Neville;http://tdg.org/vocabularies/dblp_src#name;1.0;1.0;1.0
Neville;http://schema.org/title;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.okkam.org/ontology/restaurant2.owl#street;1.0;0.047619047619047616;0.0909090909090909
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1.0;0.047619047619047616;0.0909090909090909
Neville;http://xmlns.com/foaf/0.1/familyName;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/city;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.okkam.org/ontology/restaurant2.owl#name;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/country-code;1.0;1.0;1.0
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.geonames.org/ontology#population;1.0;0.6190476190476191;0.7647058823529412
Neville;http://schema.org/email;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-telephone-number;1.0;0.07692307692307693;0.14285714285714288
Neville;http://telegraphis.net/ontology/geography/geography#onContinent;1.0;1.0;1.0
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;1.0;0.047619047619047616;0.0909090909090909
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.w3.org/2000/01/rdf-schema#label;1.0;0.15492957746478872;0.26829268292682923
Neville;http://edubase.rkbexplorer.com/id/School;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.geonames.org/ontology#Country;1.0;0.7619047619047619;0.8648648648648648
Neville;http://www.okkam.org/ontology_restaurant1.owl#Address;1.0;0.047619047619047616;0.0909090909090909
Neville;http://epo.rkbexplorer.com/ontologies/epo#IPC-Classification;1.0;0.047619047619047616;0.0909090909090909
Neville;http://tdg.org/vocabularies/dblp_src#Author;1.0;1.0;1.0
Neville;http://purl.org/NET/c4dm/event.owl#Event;1.0;1.0;1.0
Neville;http://www.okkam.org/ontology/restaurant1.owl#Address;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#Person;1.0;1.0;1.0
Neville;http://purl.org/prog/Programme;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/portal#Calendar-Date;0.14487632508833923;1.0;0.25308641975308643
Neville;http://purl.org/prog/Timeslot;1.0;1.0;1.0
Neville;http://purl.org/NET/c4dm/timeline.owl#Interval;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/portal#project-Reference;1.0;0.047619047619047616;0.0909090909090909
Neville;http://tdg.org/vocabularies/dblp_src#Article;1.0;0.5714285714285714;0.7272727272727273
Neville;http://www.aktors.org/ontology/support#Calendar-Date;1.0;0.1111111111111111;0.19999999999999998
Neville;http://xmlns.com/foaf/0.1/Person;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/Award;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/University;1.0;0.047619047619047616;0.0909090909090909
Neville;paper;1.0;1.0;1.0
Neville;http://purl.org/prog/Affiliation;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#Research-In-Academia;1.0;0.07692307692307693;0.14285714285714288
Neville;http://schema.org/PI;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#Time-Interval;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/portal#Book-Reference;1.0;0.1111111111111111;0.19999999999999998
Neville;micro;0.3361433087460485;0.3361433087460485;0.3361433087460485
Neville;macro;0.9594612689644073;0.3101770378191185;0.46879942534735425
Neville;http://schema.org/date;1.0;0.6666666666666666;0.8
Neville;http://www.aktors.org/ontology/portal#has-grant-value;1.0;0.9047619047619048;0.9500000000000001
Neville;http://www.aktors.org/ontology/portal#month-of;0.7555555555555555;0.8292682926829268;0.7906976744186047
Neville;year;1.0;0.02127659574468085;0.04166666666666667
Neville;http://purl.org/NET/c4dm/timeline.owl#end;0.2;0.09090909090909091;0.12500000000000003
Neville;http://www.aktors.org/ontology/portal#has-email-address;1.0;0.8461538461538461;0.9166666666666666
Neville;http://xmlns.com/foaf/0.1/name;1.0;0.7142857142857143;0.8333333333333333
Neville;http://edubase.rkbexplorer.com/id/ISPRIMARY;1.0;0.9523809523809523;0.975609756097561
Neville;http://www.aktors.org/ontology/portal#has-title;1.0;0.1111111111111111;0.19999999999999998
Neville;http://edubase.rkbexplorer.com/id/SCHNAME;1.0;0.9047619047619048;0.9500000000000001
Neville;http://schema.org/transType;1.0;0.9523809523809523;0.975609756097561
Neville;http://www.aktors.org/ontology/support#has-pretty-name;1.0;0.1111111111111111;0.19999999999999998
Neville;http://schema.org/phone;1.0;0.6666666666666666;0.8
Neville;http://xmlns.com/foaf/0.1/page;1.0;1.0;1.0
Neville;http://edubase.rkbexplorer.com/id/TOWN;1.0;0.9047619047619048;0.9500000000000001
Neville;http://www.aktors.org/ontology/portal#year-of;1.0;0.8780487804878049;0.9350649350649352
Neville;http://schema.org/cfdaNumber;1.0;0.9523809523809523;0.975609756097561
Neville;http://purl.org/NET/c4dm/timeline.owl#start;0.4117647058823529;0.6363636363636364;0.5
Neville;http://tdg.org/vocabularies/dblp_src#publishedIn;0.0670926517571885;1.0;0.12574850299401197
Neville;http://schema.org/dunsNumber;1.0;0.6666666666666666;0.8
Neville;http://tdg.org/vocabularies/dblp_src#title;0.2571428571428571;0.8571428571428571;0.39560439560439553
Neville;http://purl.org/dc/terms/title;1.0;0.005847953216374269;0.011627906976744186
Neville;http://xmlns.com/foaf/0.1/givenName;1.0;0.5238095238095238;0.6875000000000001
Neville;http://www.aktors.org/ontology/portal#has-ISBN-number;1.0;0.1111111111111111;0.19999999999999998
Neville;http://xmlns.com/foaf/0.1/homepage;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/support#year-of;1.0;0.1111111111111111;0.19999999999999998
Neville;http://schema.org/awardAgencyCode;1.0;0.9523809523809523;0.975609756097561
Neville;http://tdg.org/vocabularies/dblp_src#date;0.17699115044247787;0.9523809523809523;0.29850746268656714
Neville;http://schema.org/name;1.0;0.9024390243902439;0.9487179487179488
Neville;http://www.okkam.org/ontology/restaurant2.owl#city;1.0;0.8095238095238095;0.8947368421052632
Neville;http://www.aktors.org/ontology/portal#full-name;1.0;0.8461538461538461;0.9166666666666666
Neville;http://www.geonames.org/ontology#name;1.0;0.9523809523809523;0.975609756097561
Neville;http://edubase.rkbexplorer.com/id/TELNUM;1.0;0.9523809523809523;0.975609756097561
Neville;http://www.aktors.org/ontology/portal#has-grant-reference;1.0;0.9047619047619048;0.9500000000000001
Neville;http://www.okkam.org/ontology_restaurant2.owl#phone_number;1.0;0.7619047619047619;0.8648648648648648
Neville;http://www.aktors.org/ontology/portal#day-of;0.9285714285714286;0.6341463414634146;0.7536231884057972
Neville;http://telegraphis.net/ontology/geography/geography#capital;1.0;1.0;1.0
Neville;http://tdg.org/vocabularies/dblp_src#name;0.22727272727272727;1.0;0.37037037037037035
Neville;http://schema.org/title;1.0;0.3283582089552239;0.4943820224719101
Neville;http://www.okkam.org/ontology/restaurant2.owl#street;1.0;0.8095238095238095;0.8947368421052632
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1.0;0.38095238095238093;0.5517241379310345
Neville;http://xmlns.com/foaf/0.1/familyName;0.7727272727272727;0.8095238095238095;0.7906976744186046
Neville;http://schema.org/city;1.0;0.6190476190476191;0.7647058823529412
Neville;http://www.okkam.org/ontology/restaurant2.owl#name;1.0;0.7619047619047619;0.8648648648648648
Neville;http://schema.org/country-code;1.0;0.9523809523809523;0.975609756097561
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1.0;0.6666666666666666;0.8
Neville;http://www.geonames.org/ontology#population;1.0;0.9523809523809523;0.975609756097561
Neville;http://schema.org/email;1.0;0.6666666666666666;0.8
Neville;http://www.aktors.org/ontology/portal#has-telephone-number;1.0;0.8461538461538461;0.9166666666666666
Neville;http://telegraphis.net/ontology/geography/geography#onContinent;1.0;1.0;1.0
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;1.0;0.6666666666666666;0.8
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-class;1.0;0.6666666666666666;0.8
Neville;http://www.w3.org/2000/01/rdf-schema#label;1.0;0.8028169014084507;0.890625
Neville;http://edubase.rkbexplorer.com/id/School;1.0;0.9523809523809523;0.975609756097561
Neville;http://www.geonames.org/ontology#Country;1.0;1.0;1.0
Neville;http://www.okkam.org/ontology_restaurant1.owl#Address;1.0;0.8095238095238095;0.8947368421052632
Neville;http://epo.rkbexplorer.com/ontologies/epo#IPC-Classification;1.0;0.6666666666666666;0.8
Neville;http://tdg.org/vocabularies/dblp_src#Author;0.4166666666666667;1.0;0.5882352941176471
Neville;http://purl.org/NET/c4dm/event.owl#Event;1.0;1.0;1.0
Neville;http://www.okkam.org/ontology/restaurant1.owl#Address;1.0;0.7619047619047619;0.8648648648648648
Neville;http://www.aktors.org/ontology/portal#Person;1.0;1.0;1.0
Neville;http://purl.org/prog/Programme;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/portal#Calendar-Date;1.0;0.9024390243902439;0.9487179487179488
Neville;http://purl.org/prog/Timeslot;1.0;1.0;1.0
Neville;http://purl.org/NET/c4dm/timeline.owl#Interval;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/portal#project-Reference;1.0;0.9047619047619048;0.9500000000000001
Neville;http://tdg.org/vocabularies/dblp_src#Article;0.1875;1.0;0.3157894736842105
Neville;http://www.aktors.org/ontology/support#Calendar-Date;1.0;0.1111111111111111;0.19999999999999998
Neville;http://xmlns.com/foaf/0.1/Person;1.0;1.0;1.0
Neville;http://schema.org/Award;1.0;0.9523809523809523;0.975609756097561
Neville;http://schema.org/University;1.0;0.8095238095238095;0.8947368421052632
Neville;paper;1.0;0.06382978723404255;0.12
Neville;http://purl.org/prog/Affiliation;1.0;1.0;1.0
Neville;http://www.aktors.org/ontology/portal#Research-In-Academia;1.0;0.8461538461538461;0.9166666666666666
Neville;http://schema.org/PI;1.0;0.7142857142857143;0.8333333333333333
Neville;http://www.aktors.org/ontology/portal#Time-Interval;1.0;0.9047619047619048;0.9500000000000001
Neville;http://www.aktors.org/ontology/portal#Book-Reference;1.0;0.1111111111111111;0.19999999999999998
Neville;micro;0.7137254901960784;0.7137254901960784;0.7137254901960784
Neville;macro;0.9143024028054355;0.7471165983049424;0.822297687157185
Neville;http://schema.org/date;1.0;0.23809523809523808;0.3846153846153846
Neville;http://www.aktors.org/ontology/portal#has-grant-value;1.0;0.9047619047619048;0.9500000000000001
Neville;http://www.aktors.org/ontology/portal#month-of;0.7428571428571429;0.6341463414634146;0.6842105263157895
Neville;year;1.0;0.020833333333333332;0.04081632653061225
Neville;http://purl.org/NET/c4dm/timeline.owl#end;0.5238095238095238;1.0;0.6875000000000001
Neville;http://www.aktors.org/ontology/portal#has-email-address;1.0;0.7142857142857143;0.8333333333333333
Neville;http://xmlns.com/foaf/0.1/name;1.0;0.047619047619047616;0.0909090909090909
Neville;http://edubase.rkbexplorer.com/id/ISPRIMARY;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-title;1.0;0.6666666666666666;0.8
Neville;http://edubase.rkbexplorer.com/id/SCHNAME;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/transType;1.0;0.3333333333333333;0.5
Neville;http://www.aktors.org/ontology/support#has-pretty-name;1.0;0.1111111111111111;0.19999999999999998
Neville;http://schema.org/phone;1.0;0.047619047619047616;0.0909090909090909
Neville;http://xmlns.com/foaf/0.1/page;1.0;1.0;1.0
Neville;http://edubase.rkbexplorer.com/id/TOWN;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#year-of;1.0;0.8048780487804879;0.8918918918918919
Neville;http://schema.org/cfdaNumber;1.0;1.0;1.0
Neville;http://purl.org/NET/c4dm/timeline.owl#start;1.0;0.09090909090909091;0.16666666666666669
Neville;http://tdg.org/vocabularies/dblp_src#publishedIn;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/dunsNumber;1.0;0.2857142857142857;0.4444444444444445
Neville;http://tdg.org/vocabularies/dblp_src#title;1.0;0.047619047619047616;0.0909090909090909
Neville;http://purl.org/dc/terms/title;1.0;0.005847953216374269;0.011627906976744186
Neville;http://xmlns.com/foaf/0.1/givenName;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-ISBN-number;1.0;0.7777777777777778;0.8750000000000001
Neville;http://xmlns.com/foaf/0.1/homepage;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/support#year-of;0.5384615384615384;0.7777777777777778;0.6363636363636364
Neville;http://schema.org/awardAgencyCode;1.0;1.0;1.0
Neville;http://tdg.org/vocabularies/dblp_src#date;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/name;1.0;0.04878048780487805;0.09302325581395349
Neville;http://www.okkam.org/ontology/restaurant2.owl#city;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#full-name;1.0;0.5;0.6666666666666666
Neville;http://www.geonames.org/ontology#name;1.0;0.19047619047619047;0.32
Neville;http://edubase.rkbexplorer.com/id/TELNUM;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-grant-reference;1.0;0.9047619047619048;0.9500000000000001
Neville;http://www.okkam.org/ontology_restaurant2.owl#phone_number;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#day-of;0.5333333333333333;0.7804878048780488;0.6336633663366336
Neville;http://telegraphis.net/ontology/geography/geography#capital;1.0;0.2857142857142857;0.4444444444444445
Neville;http://tdg.org/vocabularies/dblp_src#name;0.004282655246252677;1.0;0.008528784648187633
Neville;http://schema.org/title;1.0;0.029411764705882353;0.05714285714285715
Neville;http://www.okkam.org/ontology/restaurant2.owl#street;1.0;0.047619047619047616;0.0909090909090909
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-text-classification;1.0;0.047619047619047616;0.0909090909090909
Neville;http://xmlns.com/foaf/0.1/familyName;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/city;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.okkam.org/ontology/restaurant2.owl#name;1.0;0.047619047619047616;0.0909090909090909
Neville;http://schema.org/country-code;1.0;0.047619047619047616;0.0909090909090909
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-related-classification;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.geonames.org/ontology#population;1.0;0.19047619047619047;0.32
Neville;http://schema.org/email;1.0;0.047619047619047616;0.0909090909090909
Neville;http://www.aktors.org/ontology/portal#has-telephone-number;1.0;0.8571428571428571;0.923076923076923
Neville;http://telegraphis.net/ontology/geography/geography#onContinent;1.0;1.0;1.0
Neville;http://epo.rkbexplorer.com/ontologies/epo#ipc-section;1.0;0.047619047619047616;0.0909090909090909
